charset	iso-8859-1

regular (year=0):
NL	Pasen	19	4	2076	0	0
NL	Pasen	20	4	2076	0	0
NL	Hemelvaart	28	5	2076	0	0
NL	Pinksteren	7	6	2076	0	0
NL	Pinksteren	8	6	2076	0	0

2077:
NL	Pasen	11	4	2077	0	0
NL	Pasen	12	4	2077	0	0
NL	Hemelvaart	20	5	2077	0	0
NL	Pinksteren	30	5	2077	0	0
NL	Pinksteren	31	5	2077	0	0

2078:
NL	Pasen	3	4	2078	0	0
NL	Pasen	4	4	2078	0	0
NL	Hemelvaart	12	5	2078	0	0
NL	Pinksteren	22	5	2078	0	0
NL	Pinksteren	23	5	2078	0	0

2079:
NL	Pasen	23	4	2079	0	0
NL	Pasen	24	4	2079	0	0
NL	Hemelvaart	1	6	2079	0	0
NL	Pinksteren	11	6	2079	0	0
NL	Pinksteren	12	6	2079	0	0

2080:
NL	Pasen	7	4	2080	0	0
NL	Pasen	8	4	2080	0	0
NL	Hemelvaart	16	5	2080	0	0
NL	Pinksteren	26	5	2080	0	0
NL	Pinksteren	27	5	2080	0	0

2081:
NL	Pasen	30	3	2081	0	0
NL	Pasen	31	3	2081	0	0
NL	Hemelvaart	8	5	2081	0	0
NL	Pinksteren	18	5	2081	0	0
NL	Pinksteren	19	5	2081	0	0

2082:
NL	Pasen	19	4	2082	0	0
NL	Pasen	20	4	2082	0	0
NL	Hemelvaart	28	5	2082	0	0
NL	Pinksteren	7	6	2082	0	0
NL	Pinksteren	8	6	2082	0	0

2083:
NL	Pasen	4	4	2083	0	0
NL	Pasen	5	4	2083	0	0
NL	Hemelvaart	13	5	2083	0	0
NL	Pinksteren	23	5	2083	0	0
NL	Pinksteren	24	5	2083	0	0

2084:
NL	Pasen	26	3	2084	0	0
NL	Pasen	27	3	2084	0	0
NL	Hemelvaart	4	5	2084	0	0
NL	Pinksteren	14	5	2084	0	0
NL	Pinksteren	15	5	2084	0	0

2085:
NL	Pasen	15	4	2085	0	0
NL	Pasen	16	4	2085	0	0
NL	Hemelvaart	24	5	2085	0	0
NL	Pinksteren	3	6	2085	0	0
NL	Pinksteren	4	6	2085	0	0

2086:
NL	Pasen	31	3	2086	0	0
NL	Pasen	1	4	2086	0	0
NL	Hemelvaart	9	5	2086	0	0
NL	Pinksteren	19	5	2086	0	0
NL	Pinksteren	20	5	2086	0	0

2087:
NL	Pasen	20	4	2087	0	0
NL	Pasen	21	4	2087	0	0
NL	Hemelvaart	29	5	2087	0	0
NL	Pinksteren	8	6	2087	0	0
NL	Pinksteren	9	6	2087	0	0

2088:
NL	Pasen	11	4	2088	0	0
NL	Pasen	12	4	2088	0	0
NL	Hemelvaart	20	5	2088	0	0
NL	Pinksteren	30	5	2088	0	0
NL	Pinksteren	31	5	2088	0	0

2089:
NL	Pasen	3	4	2089	0	0
NL	Pasen	4	4	2089	0	0
NL	Hemelvaart	12	5	2089	0	0
NL	Pinksteren	22	5	2089	0	0
NL	Pinksteren	23	5	2089	0	0

2090:
NL	Pasen	16	4	2090	0	0
NL	Pasen	17	4	2090	0	0
NL	Hemelvaart	25	5	2090	0	0
NL	Pinksteren	4	6	2090	0	0
NL	Pinksteren	5	6	2090	0	0

2091:
NL	Pasen	8	4	2091	0	0
NL	Pasen	9	4	2091	0	0
NL	Hemelvaart	17	5	2091	0	0
NL	Pinksteren	27	5	2091	0	0
NL	Pinksteren	28	5	2091	0	0

2092:
NL	Pasen	30	3	2092	0	0
NL	Pasen	31	3	2092	0	0
NL	Hemelvaart	8	5	2092	0	0
NL	Pinksteren	18	5	2092	0	0
NL	Pinksteren	19	5	2092	0	0

2093:
NL	Pasen	12	4	2093	0	0
NL	Pasen	13	4	2093	0	0
NL	Hemelvaart	21	5	2093	0	0
NL	Pinksteren	31	5	2093	0	0
NL	Pinksteren	1	6	2093	0	0

2094:
NL	Pasen	4	4	2094	0	0
NL	Pasen	5	4	2094	0	0
NL	Hemelvaart	13	5	2094	0	0
NL	Pinksteren	23	5	2094	0	0
NL	Pinksteren	24	5	2094	0	0

2095:
NL	Pasen	24	4	2095	0	0
NL	Pasen	25	4	2095	0	0
NL	Hemelvaart	2	6	2095	0	0
NL	Pinksteren	12	6	2095	0	0
NL	Pinksteren	13	6	2095	0	0

2096:
NL	Pasen	15	4	2096	0	0
NL	Pasen	16	4	2096	0	0
NL	Hemelvaart	24	5	2096	0	0
NL	Pinksteren	3	6	2096	0	0
NL	Pinksteren	4	6	2096	0	0

2097:
NL	Pasen	31	3	2097	0	0
NL	Pasen	32	3	2097	0	0
NL	Hemelvaart	9	5	2097	0	0
NL	Pinksteren	19	5	2097	0	0
NL	Pinksteren	20	5	2097	0	0

2098:
NL	Pasen	20	4	2098	0	0
NL	Pasen	21	4	2098	0	0
NL	Hemelvaart	29	5	2098	0	0
NL	Pinksteren	8	6	2098	0	0
NL	Pinksteren	9	6	2098	0	0

2099:
NL	Pasen	12	4	2099	0	0
NL	Pasen	13	4	2099	0	0
NL	Hemelvaart	21	5	2099	0	0
NL	Pinksteren	31	5	2099	0	0
NL	Pinksteren	1	6	2099	0	0
